Start Date:,1993-01-01 00:00:00,Unnamed: 2,INR,MXN,CZK,ZAR,TRY,RUB,PLN,HUF,THB,SGD,CNH,EUR,AUD,NZD,CAD,NOK,JPY,CHF,SEK,GBP,RON,ILS
End Date:,2022-10-12 00:00:00,Tenor =>,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Period,d,Ticker,IRN+3M BGNL Curncy,MXN3M BGNL Curncy,CZK3M BGNL Curncy,ZAR3M BGNL Curncy,TRY3M BGNL Curncy,RUB3M BGNL Curncy,PLN3M BGNL Curncy,HUF3M BGNL Curncy,THB3M BGNL Curncy,SGD3M BGNL Curncy,CNH3M BGNL Curncy,EUR3M BGNL Curncy,AUD3M BGNL Curncy,NZD3M BGNL Curncy,CAD3M BGNL Curncy,NOK3M BGNL Curncy,JPY3M BGNL Curncy,CHF3M BGNL Curncy,SEK3M BGNL Curncy,GBP3M BGNL Curncy,RON3M BGNL Curncy,ILS3M BGNL Curncy
CDR,5D,Date,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last
,,2018-08-07 00:00:00,69.36,18.74535,22.00242,13.4901,5.467505,64.1105,3.667237,274.3025,33.132,1.361148,6.83495,1.167392,0.742413,0.67355,1.301921,8.173366,110.5146,0.987269,8.853061,1.300052,4.016426,3.65755
,,2018-08-08 00:00:00,69.36,18.73745,21.99203,13.583,5.5316,65.8282,3.669162,274.0075,33.144,1.361624,6.839515,1.167859,0.7422,0.674343,1.305284,8.199519,110.2349,0.986403,8.895395,1.293205,4.01235,3.6553
,,2018-08-09 00:00:00,69.53,18.9397,22.06295,13.8281,5.75955,67.176,3.69605,275.9433,33.1062,1.362942,6.84009,1.163746,0.739155,0.662125,1.303241,8.271825,110.288,0.983895,8.926062,1.289895,4.03741221,3.6679
,,2018-08-10 00:00:00,69.83,19.189675,22.39357,14.2612,6.7796,68.4927,3.759775,281.435,33.242,1.370834,6.874665,1.149344,0.730352,0.658943,1.31194,8.331493,110.112,0.9873,9.057617,1.2808,4.0897515,3.6944
,,2018-08-13 00:00:00,70.99,19.57155,22.52825,14.652,7.428617,68.9397,3.784787,283.33,33.3414,1.374267,6.907425,1.147402,0.726603,0.657855,1.312828,8.358302,109.9912,0.985906,9.07047,1.279597,4.09845,3.6718
,,2018-08-14 00:00:00,70.92,19.299475,22.6135,14.4438,6.822863,67.2794,3.790425,283.2975,33.23,1.375462,6.90785,1.142149,0.72343,0.657657,1.308434,8.383203,110.3801,0.985742,9.079594,1.276262,4.11658599,3.66055
,,2018-08-15 00:00:00,71.36,19.459,22.64675,14.719,6.523942,68.157,3.809525,284.3483,33.264,1.377515,6.95209,1.142512,0.724338,0.656465,1.312219,8.432159,110.004,0.985936,9.148514,1.275075,4.123644,3.66035
,,2018-08-16 00:00:00,71.06,19.321,22.563,14.8424,6.287672,67.5977,3.787737,283.9175,33.1133,1.373222,6.8913,1.144339,0.726108,0.658548,1.313958,8.466287,110.2105,0.988524,9.14566,1.27555,4.1123465,3.64996
,,2018-08-17 00:00:00,70.76,19.1661,22.3902,14.8206,6.420295,67.8164,3.747325,280.7267,33.084,1.368635,6.8533,1.151789,0.73149,0.663733,1.304003,8.423673,109.789,0.987915,9.088142,1.279882,4.0827365,3.6375
,,2018-08-20 00:00:00,70.75,19.3434,22.38177,14.7419,6.560175,67.8498,3.757625,281.1567,32.852,1.367727,6.8569,1.153985,0.732383,0.66278,1.303728,8.42715,109.566,0.985257,9.099166,1.283749,4.06910025,3.63199
,,2018-08-21 00:00:00,70.72,19.11775,22.1972,14.5108,6.48346,67.9238,3.701925,278.05,32.5405,1.363451,6.8443,1.163968,0.736978,0.66278,1.300236,8.377596,109.7205,0.978298,9.03819,1.292918,4.0285535,3.615338
,,2018-08-22 00:00:00,70.74,19.099425,22.11892,14.3689,6.44244,68.955,3.691512,277.4883,32.554,1.364481,6.859865,1.167271,0.734828,0.669487,1.299595,8.324034,109.8065,0.975641,9.00565,1.296005,4.02250926,3.60904
,,2018-08-23 00:00:00,71.08,19.17055,22.189,14.5741,6.52752,68.8787,3.69885,278.7808,32.6877,1.370082,6.89855,1.16357,0.725778,0.664369,1.304043,8.346567,110.546,0.977785,9.063847,1.286568,4.0227635,3.62436
,,2018-08-24 00:00:00,70.65,19.18545,22.0887,14.5035,6.414725,67.6628,3.676012,276.76,32.5185,1.363172,6.817463,1.170335,0.733193,0.6671,1.30056,8.298684,110.5255,0.9757,9.063714,1.289643,4.0032425,3.59876
,,2018-08-27 00:00:00,70.8,18.98525,21.9188,14.3026,6.558206,67.8034,3.644512,275.125,32.3855,1.359696,6.804375,1.176997,0.735703,0.670101,1.294004,8.288884,110.337,0.971323,9.027886,1.294464,3.9877,3.605774
,,2018-08-28 00:00:00,71.01,19.2024,21.8535,14.2947,6.629481,68.4195,3.63485,274.745,32.438,1.359676,6.79925,1.179999,0.73527,0.67255,1.289225,8.298231,110.368,0.967165,9.051355,1.29395,3.9740655,3.60041
,,2018-08-29 00:00:00,71.46,19.243525,21.917,14.4963,6.745655,68.6144,3.655275,276.7483,32.5708,1.36299,6.823275,1.178619,0.730515,0.67089,1.289594,8.306552,111.0321,0.964151,9.081025,1.305542,3.967882,3.58459
,,2018-08-30 00:00:00,71.95,19.3687,22.03095,14.9343,7.05704,68.8683,3.6839,278.91,32.661,1.365006,6.86595,1.173856,0.726738,0.664452,1.296219,8.316311,110.528,0.963117,9.064358,1.305953,3.99855,3.588228
,,2018-08-31 00:00:00,71.77,19.354925,22.13975,14.8663,6.904585,68.0996,3.693125,279.9092,32.663,1.369824,6.8595,1.168329,0.719105,0.66165,1.301847,8.35714,110.3163,0.961236,9.085551,1.301037,4.0091475,3.58224
,,2018-09-03 00:00:00,72.05,19.4879,22.08478,15.0257,7.020175,68.7974,3.688175,279.7075,32.5935,1.369339,6.85085,1.169838,0.7213,0.66066,1.307442,8.3281,110.3835,0.961613,9.034985,1.29313,3.9960885,3.58761
,,2018-09-04 00:00:00,72.4,19.6185,22.16052,15.5065,7.077985,68.706,3.713037,281.5817,32.7027,1.373312,6.87075,1.16613,0.718135,0.655395,1.316027,8.371,110.678,0.966874,9.037457,1.290455,4.00936025,3.59368
,,2018-09-05 00:00:00,72.59,19.6465,22.08357,15.6045,6.965689,68.9115,3.717062,280.535,32.7028,1.373656,6.8667,1.170271,0.71908,0.6587,1.3173,8.376318,110.7625,0.963866,9.004,1.295385,3.9981405,3.580329
,,2018-09-06 00:00:00,73,19.6128,22.03985,15.5205,6.975005,70.0019,3.711562,279.0458,32.6967,1.372971,6.873875,1.170643,0.719715,0.65955,1.318621,8.397219,110.017,0.958915,9.043986,1.2986,3.997886,3.5618
,,2018-09-07 00:00:00,73.07,19.588875,22.1672,15.4303,6.77364,70.5321,3.726812,279.6875,32.7357,1.376338,6.9011,1.163398,0.710968,0.65357,1.313928,8.42279,110.2645,0.961513,8.993,1.2971,4.0053255,3.569386
,,2018-09-10 00:00:00,73.66,19.59605,22.04355,15.4076,6.841165,71.2103,3.711887,278.0712,32.7125,1.37706,6.898375,1.168226,0.711442,0.653185,1.313642,8.354886,110.4096,0.966893,8.989502,1.308063,3.99817813,3.560731
,,2018-09-11 00:00:00,73.73,19.4971,22.06865,15.2748,6.80824,70.2718,3.709225,278.5404,32.6685,1.374971,6.9119,1.166913,0.710672,0.651198,1.3112,8.308764,110.895,0.966099,8.99363,1.305859,4.00547532,3.557222
,,2018-09-12 00:00:00,72.94,19.296975,21.9335,15.156,6.707525,69.7441,3.700653,278.2408,32.5942,1.370261,6.8606,1.171045,0.71696,0.655725,1.297224,8.223681,110.587,0.962694,8.914804,1.311075,3.99467,3.55394
,,2018-09-13 00:00:00,72.74,19.1159,21.7927,14.9995,6.4682,68.9832,3.680075,276.15,32.5015,1.368299,6.86435,1.176024,0.71988,0.6568,1.297289,8.19372,111.127,0.959794,8.89505,1.316107,3.9811,3.547989
,,2018-09-14 00:00:00,73.15,19.155975,21.84815,15.1198,6.511525,68.7816,3.697087,277.84,32.57,1.371992,6.90125,1.170705,0.715545,0.65518,1.301377,8.22901,111.328,0.960709,8.986077,1.311962,3.998592,3.5573
,,2018-09-17 00:00:00,73.54,19.0813,21.69562,15.0581,6.654301,68.6346,3.668887,276.3175,32.4598,1.368482,6.886375,1.177829,0.71934,0.659015,1.298894,8.14064,111.2495,0.954749,8.843605,1.321099,3.9797575,3.551514
,,2018-09-18 00:00:00,73.85,19.014075,21.7462,15.0702,6.725105,68.0649,3.673375,276.425,32.452,1.369706,6.899275,1.174251,0.72078,0.658011,1.29639,8.132876,111.618,0.956792,8.84949,1.31863,3.9967155,3.566002
,,2018-09-19 00:00:00,73.02,19.02375,21.7731,14.8404,6.6373,67.4081,3.662,274.895,32.2685,1.366908,6.880075,1.176588,0.727125,0.66204,1.291379,8.129775,111.4735,0.95874,8.808657,1.32146,3.99025025,3.563576
,,2018-09-20 00:00:00,72.81,19.10615,21.66503,14.5103,6.562265,66.8872,3.64215,273.57,32.2252,1.363811,6.87235,1.184147,0.728628,0.668198,1.288904,8.127879,111.7395,0.953479,8.71935,1.3298,3.967568,3.54852
,,2018-09-21 00:00:00,73.22,19.10275,21.72682,14.4959,6.661825,67.0692,3.65735,274.28,32.3,1.361918,6.8807,1.183501,0.729338,0.66893,1.28943,8.120728,111.844,0.950766,8.7253,1.312654,3.9724435,3.546963
,,2018-09-24 00:00:00,73.91,19.1514,21.70215,14.4225,6.484564,66.4072,3.642725,273.325,32.2915,1.363104,6.8967,1.185021,0.72616,0.665015,1.292416,8.10615,111.9105,0.954324,8.726721,1.317716,3.96659343,3.5545
,,2018-09-25 00:00:00,73.82,19.25345,21.68595,14.5398,6.55556,66.4101,3.638287,273.71,32.3016,1.363611,6.899325,1.18566,0.72541,0.665106,1.292426,8.096185,112.1635,0.956187,8.733675,1.322277,3.96513568,3.55981
,,2018-09-26 00:00:00,73.66,19.16255,21.69275,14.3392,6.465589,66.5338,3.630762,273.595,32.3492,1.362303,6.904375,1.184003,0.726373,0.66616,1.294796,8.07715,112.1585,0.95816,8.74367,1.323505,3.9738945,3.55957
,,2018-09-27 00:00:00,73.61,19.0748,21.8476,14.2315,6.36428,66.0094,3.651,275.1725,32.2881,1.364001,6.905,1.176735,0.722625,0.662848,1.30006,8.104369,112.5465,0.968707,8.747872,1.31623,4.00135017,3.5817
,,2018-09-28 00:00:00,73.58,18.98555,22.0611,14.3146,6.42541,66.1935,3.679187,276.6241,32.218,1.364235,6.9071,1.169717,0.72294,0.662263,1.288163,8.120683,112.808,0.972711,8.814975,1.30914,4.0140235,3.61145
,,2018-10-01 00:00:00,74.3,18.94945,22.17587,14.3746,6.30506,65.8917,3.693225,276.9617,32.1746,1.369168,6.91535,1.166066,0.72238,0.66169,1.277922,8.126019,113.1057,0.975119,8.880495,1.309511,4.036425,3.60955
,,2018-10-02 00:00:00,74.52,19.0181,22.18798,14.5061,6.342448,65.9941,3.708412,277.4834,32.2475,1.370631,6.915275,1.164374,0.7196,0.66031,1.278978,8.137382,112.856,0.976187,8.91924,1.30409,4.0456465,3.62375
,,2018-10-03 00:00:00,74.61,19.10795,22.18867,14.6309,6.390705,66.3656,3.7259,277.8025,32.365,1.375232,6.92665,1.160902,0.71328,0.653805,1.280916,8.175245,113.4814,0.980524,8.958373,1.304997,4.058425,3.6066
,,2018-10-04 00:00:00,75.02,19.43995,22.26873,15.0812,6.620203,67.5566,3.736875,280.4842,32.6335,1.379555,6.94385,1.159604,0.7078,0.648297,1.290197,8.216119,112.941,0.983656,8.975221,1.306994,4.066498,3.61194
,,2018-10-05 00:00:00,75.34,19.087575,22.17205,14.9513,6.54628,67.2551,3.7259,279.4275,32.7454,1.380033,6.947138,1.1616,0.705902,0.64476,1.29145,8.224472,112.862,0.98305,8.99067,1.318069,4.0589295,3.60394
,,2018-10-08 00:00:00,75.29,19.1752,22.27393,15.0391,6.52992,67.4001,3.75345,281.49,32.923,1.38267,6.9891,1.157207,0.707275,0.64487,1.294532,8.250714,112.095,0.984222,9.025339,1.31347,4.07253461,3.6169
,,2018-10-09 00:00:00,75.3,19.3196,22.30408,14.8708,6.496145,67.041,3.742487,280.25,32.9572,1.381164,6.96875,1.157244,0.709326,0.646098,1.293528,8.249657,112.2135,0.983291,9.041226,1.319201,4.06697724,3.611161
,,2018-10-10 00:00:00,75.42,19.3766,22.2347,14.8798,6.41828,67.2464,3.729037,279.9175,32.8737,1.378167,6.96735,1.16342,0.710634,0.64779,1.297084,8.174074,111.8195,0.981689,9.022104,1.327389,4.0497975,3.60521
,,2018-10-11 00:00:00,74.92,19.23685,22.13523,14.7631,6.36042,66.7748,3.711575,278.7875,32.603,1.375442,6.9189,1.166945,0.712118,0.652515,1.300269,8.17735,111.4235,0.982619,8.922632,1.326073,4.03689309,3.60888
,,2018-10-12 00:00:00,74.73,19.120975,22.1253,14.6932,6.22943,66.6706,3.70605,278.255,32.6845,1.375567,6.9483,1.165557,0.712045,0.651204,1.299738,8.138785,111.3205,0.983719,8.884284,1.321532,4.038674,3.598191
,,2018-10-15 00:00:00,74.81,19.06825,22.11388,14.5354,6.13047,66.2445,3.695275,276.1525,32.5898,1.3732,6.9505,1.167998,0.71435,0.655314,1.294917,8.116061,110.916,0.978129,8.865489,1.322069,4.03177968,3.62264
,,2018-10-16 00:00:00,74.31,19.0157,22.12592,14.3629,6.042333,66.0352,3.689237,275.77,32.4136,1.370633,6.9313,1.167851,0.71467,0.65995,1.28973,8.101684,111.294,0.980559,8.819611,1.324985,4.0329495,3.61501
,,2018-10-17 00:00:00,74.36,19.0918,22.24277,14.2937,5.88625,65.9895,3.7079,277.2475,32.362,1.372761,6.9464,1.162647,0.713235,0.65731,1.297479,8.160771,111.396,0.983511,8.873471,1.320774,4.05417972,3.62233
,,2018-10-18 00:00:00,74.68,19.4095,22.39183,14.5578,5.96426,66.3885,3.741625,279.9575,32.54,1.378059,6.9775,1.156758,0.71213,0.655663,1.303235,8.218009,111.2818,0.985192,8.953089,1.310757,4.076863,3.638871
,,2018-10-19 00:00:00,74.43,19.54925,22.28975,14.5855,5.969575,66.0981,3.720294,278.39,32.5069,1.375067,6.95735,1.160992,0.712598,0.659965,1.307645,8.1836,111.655,0.98666,8.911899,1.314057,4.0602145,3.63077
,,2018-10-22 00:00:00,74.68,19.653425,22.34742,14.5097,6.009175,65.8919,3.732375,279.0925,32.7159,1.37741,6.9708,1.1564,0.708998,0.655666,1.309006,8.221245,111.806,0.987527,8.922696,1.30344,4.0783323,3.63505
,,2018-10-23 00:00:00,74.4,19.668,22.28412,14.5198,6.07217,66.1839,3.727362,278.55,32.7785,1.375418,6.97205,1.157691,0.708851,0.656613,1.306394,8.25588,111.318,0.985573,8.950854,1.305785,4.0740996,3.64471
,,2018-10-24 00:00:00,74.26,19.77745,22.50642,14.6765,6.002415,66.0289,3.76815,281.4225,32.883,1.377415,6.9843,1.149003,0.70772,0.653194,1.29644,8.291101,111.6505,0.988364,9.021561,1.29469,4.0982176,3.65404
,,2018-10-25 00:00:00,74.18,19.687765,22.56867,14.7044,5.95455,66.1257,3.7773,282.5925,32.8494,1.377892,6.9839,1.146716,0.70859,0.65248,1.30564,8.308555,111.7015,0.990732,9.040361,1.288515,4.10921802,3.671905
,,2018-10-26 00:00:00,74.06,19.6323,22.4593,14.7744,5.90565,66.2607,3.77015,282.1875,33.0039,1.376799,6.980913,1.149935,0.709784,0.652702,1.30808,8.31619,111.0117,0.987603,9.052305,1.289115,4.09565,3.66967
,,2018-10-29 00:00:00,74.39,20.1453,22.5141,14.7346,5.859645,66.3502,3.786425,282.7475,33.175,1.378869,6.9904,1.148548,0.7075,0.653333,1.309599,8.341027,111.551,0.991855,9.05215,1.286785,4.10336151,3.684158
,,2018-10-30 00:00:00,74.5,20.40015,22.62445,14.8129,5.79416,66.2825,3.80595,283.7875,33.2218,1.3817,6.9973,1.144608,0.710695,0.656105,1.311607,8.375314,111.9695,0.995152,9.087636,1.277425,4.11545091,3.683626
,,2018-10-31 00:00:00,75.01,20.6812,22.74652,14.9463,5.917563,66.5344,3.82935,284.85,33.054,1.383436,7.0075,1.140426,0.708032,0.652412,1.313356,8.401858,112.128,0.999455,9.086095,1.281728,4.13125262,3.691141
,,2018-11-01 00:00:00,73.97,20.4711,22.44052,14.623,5.836048,66.4699,3.778675,280.39,32.831,1.372924,6.93775,1.150768,0.72102,0.666084,1.306824,8.309497,111.7645,0.991771,8.96523,1.306486,4.0926404,3.67594
,,2018-11-02 00:00:00,73.67,20.313675,22.4738,14.46,5.725115,66.8478,3.772106,280.3,32.7608,1.372445,6.9156,1.148374,0.72016,0.6668,1.308573,8.331925,112.3016,0.994097,8.982269,1.3031,4.0967687,3.66
,,2018-11-05 00:00:00,73.73,20.2512,22.4655,14.336,5.620125,66.7621,3.768737,280.48,32.8865,1.37249,6.93615,1.149134,0.721195,0.667122,1.308546,8.327172,112.2665,0.995329,8.989841,1.307963,4.09435,3.657657
,,2018-11-06 00:00:00,73.8,20.056,22.46872,14.3076,5.692963,66.7354,3.761162,279.8925,32.853,1.37136,6.93915,1.150924,0.722595,0.667584,1.311686,8.335143,112.5645,0.994204,8.981037,1.314763,4.0882085,3.654097
,,2018-11-07 00:00:00,73.07,20.0889,22.37515,14.0841,5.669005,66.8389,3.729875,278.175,32.7253,1.366546,6.9279,1.156392,0.72933,0.679876,1.307645,8.288528,112.382,0.989796,8.915854,1.321662,4.0683,3.638221
,,2018-11-08 00:00:00,73.34,20.3972,22.52462,14.2554,5.774068,67.4195,3.744492,279.55,32.8775,1.370021,6.946225,1.149126,0.729091,0.678394,1.308339,8.32167,113.026,0.994981,8.922321,1.31558,4.08882715,3.6543
,,2018-11-09 00:00:00,73.4,20.44155,22.67217,14.5228,5.764715,68.7055,3.77255,281.305,32.9755,1.37596,6.96475,1.143415,0.723493,0.674591,1.318742,8.398288,112.891,0.995947,8.998773,1.303635,4.1111095,3.65048
,,2018-11-12 00:00:00,73.71,20.6006,22.88425,14.5947,5.76578,68.393,3.8134,284.225,33.072,1.380052,6.9916,1.134334,0.720375,0.673781,1.318751,8.447814,112.8507,0.998945,9.04685,1.291465,4.142831,3.66675
,,2018-11-13 00:00:00,73.13,20.821025,22.8104,14.6356,5.79474,68.6498,3.792512,284.08,32.8955,1.377817,6.9679,1.137755,0.721705,0.676256,1.321739,8.453956,113.0001,0.999308,8.98895,1.305119,4.13236899,3.66156
,,2018-11-14 00:00:00,72.92,20.7461,22.8308,14.5641,5.785368,67.9348,3.79565,283.175,32.911,1.375925,6.96305,1.139539,0.722655,0.680328,1.32207,8.477039,112.6478,0.997355,9.015838,1.301755,4.1314,3.660581
,,2018-11-15 00:00:00,72.56,20.598625,22.77653,14.3987,5.652808,66.918,3.777375,282.3,32.879,1.373242,6.9511,1.141251,0.727351,0.682956,1.317615,8.458814,112.4189,0.996637,8.990832,1.281031,4.1251,3.67528
,,2018-11-16 00:00:00,72.54,20.4681,22.57655,14.143,5.624595,66.7013,3.769512,279.625,32.7689,1.37025,6.937725,1.151189,0.734198,0.688635,1.312228,8.404634,111.8996,0.990409,8.923277,1.28966,4.091236,3.67118
,,2018-11-19 00:00:00,72.18,20.677925,22.52764,14.1813,5.631407,66.3514,3.7725,278.16,32.8502,1.368443,6.95133,1.1554,0.73066,0.684948,1.315554,8.43263,111.5325,0.983139,8.917126,1.292185,4.077714,3.6717
,,2018-11-20 00:00:00,72.15,20.716225,22.7149,14.2774,5.65977,66.7928,3.775187,280.2083,32.919,1.371212,6.963619,1.147417,0.724782,0.6823,1.324501,8.53085,111.7795,0.985385,8.99855,1.28583,4.1088425,3.7037
,,2018-11-21 00:00:00,71.8,20.515275,22.65622,14.0428,5.585823,66.3306,3.7639,280.05,32.8475,1.36959,6.942388,1.149447,0.72755,0.684609,1.32443,8.484114,112.0824,0.98465,8.950054,1.284725,4.09890592,3.69685
,,2018-11-22 00:00:00,71.44,20.619425,22.64196,13.9136,5.59333,66.3788,3.754375,279.3802,32.902,1.369867,6.9461,1.150534,0.72646,0.682035,1.317325,8.493495,112.0436,0.9855,8.95775,1.29355,4.08884492,3.70669
,,2018-11-23 00:00:00,71.3,20.7168,22.73225,14.0176,5.563915,66.9156,3.776112,281.865,33.0152,1.372131,6.964303,1.14337,0.72439,0.678576,1.321164,8.559608,112.0376,0.987893,9.014685,1.287528,4.11044267,3.706425
,,2018-11-26 00:00:00,71.44,20.9088,22.7198,14.0494,5.521235,67.9035,3.779112,283.127,32.9332,1.37146,6.9581,1.143469,0.72414,0.6797,1.321038,8.548099,112.603,0.988754,9.01043,1.28789,4.11307237,3.6906
,,2018-11-27 00:00:00,71.63,20.8288,22.8342,14.1401,5.566957,67.9885,3.7971,285.0018,32.9804,1.375894,6.97475,1.137853,0.72135,0.678834,1.329525,8.587792,112.8726,0.99025,9.035985,1.279488,4.12874917,3.711096
,,2018-11-28 00:00:00,71.15,20.56955,22.74913,13.9563,5.50188,67.5964,3.768437,283.0483,32.8705,1.370634,6.9553,1.143611,0.73103,0.687155,1.324905,8.519018,112.804,0.986425,8.97642,1.286445,4.10683667,3.695675
,,2018-11-29 00:00:00,70.5,20.62275,22.7047,13.8293,5.434682,66.864,3.76045,282.4684,32.8454,1.369003,6.9545,1.14644,0.73162,0.686075,1.32474,8.5048,112.5706,0.988024,9.001893,1.283858,4.09939913,3.6805
,,2018-11-30 00:00:00,70.49,20.6541,22.80825,14.0214,5.48039,67.7911,3.7827,284.02,32.8368,1.369507,6.969,1.140989,0.731725,0.68824,1.32645,8.582349,112.6687,0.988725,9.030759,1.28107,4.11095,3.692342
,,2018-12-03 00:00:00,71.23,20.4819,22.70909,13.8115,5.503235,67.3188,3.756979,282.1801,32.6668,1.364092,6.889276,1.144827,0.737,0.693919,1.316445,8.500664,112.7121,0.9888,8.949569,1.280468,4.096734,3.70031
,,2018-12-04 00:00:00,71.35,20.79715,22.72778,13.9471,5.684635,67.4478,3.764852,283.2718,32.6583,1.361367,6.856443,1.143619,0.73539,0.69404,1.320575,8.4692,111.8511,0.988691,8.943456,1.277925,4.10327263,3.712076
,,2018-12-05 00:00:00,71.39,20.8115,22.70562,13.9952,5.591895,67.2139,3.76373,282.9591,32.6331,1.363859,6.8679,1.14424,0.72869,0.691271,1.33373,8.46802,112.23,0.988468,8.906171,1.281005,4.1046245,3.698977
,,2018-12-06 00:00:00,71.32,20.618025,22.6063,14.2274,5.594988,67.5008,3.748384,281.75,32.7404,1.366269,6.89885,1.148022,0.723755,0.688395,1.33621,8.487024,111.6149,0.98325,8.921805,1.285632,4.0878635,3.710769
,,2018-12-07 00:00:00,72.08,20.5439,22.63052,14.3184,5.564765,67.1094,3.7608,282.13,32.7059,1.366829,6.896199,1.147129,0.72194,0.687676,1.329355,8.471472,111.7869,0.98297,8.975204,1.27862,4.083573,3.702013
,,2018-12-10 00:00:00,73.39,20.585,22.65169,14.5675,5.594863,67.2595,3.771,282.9966,32.78,1.37128,6.930919,1.14533,0.71989,0.68833,1.335965,8.519378,112.2095,0.980995,9.018719,1.262357,4.095909,3.720125
,,2018-12-11 00:00:00,73.19,20.506075,22.71214,14.4647,5.634688,67.0957,3.7899,284.135,32.7435,1.371289,6.9131,1.14109,0.721175,0.688683,1.33745,8.542675,112.401,0.984167,9.016534,1.257629,4.11477824,3.726575
,,2018-12-12 00:00:00,72.61,20.3405,22.595,14.255,5.621909,66.9765,3.762262,282.1862,32.665,1.368323,6.877625,1.146831,0.723685,0.686505,1.33013,8.528178,112.2844,0.982972,9.01027,1.270925,4.09520592,3.724175
,,2018-12-13 00:00:00,72.36,20.5533,22.6284,14.3657,5.614832,67.0211,3.7738,282.9534,32.6475,1.368228,6.88974,1.144798,0.7238,0.686884,1.33231,8.53315,112.7431,0.985066,8.99376,1.26889,4.098774,3.738375
,,2018-12-14 00:00:00,72.82,20.5148,22.717,14.5574,5.643223,67.5545,3.7875,284.2845,32.7245,1.373478,6.9098,1.139674,0.71804,0.680537,1.335623,8.581457,112.5045,0.988975,8.991727,1.2642,4.119427,3.744815
,,2018-12-17 00:00:00,72.4,20.370702,22.61769,14.597,5.65371,67.4453,3.762961,282.8163,32.7025,1.37072,6.9009,1.144135,0.718908,0.681036,1.337235,8.59665,111.9118,0.983576,8.982821,1.267336,4.102721,3.737831
,,2018-12-18 00:00:00,71.2,20.379375,22.54788,14.4984,5.626841,67.8922,3.762202,281.8463,32.6588,1.368776,6.899175,1.14502,0.71814,0.68574,1.345529,8.684436,111.7072,0.984375,9.001668,1.2691,4.093443,3.737113
,,2018-12-19 00:00:00,71.02,20.30337,22.43959,14.3121,5.530731,67.9205,3.738936,280.43,32.619,1.366845,6.8969,1.151746,0.717159,0.685325,1.341723,8.639435,111.3105,0.98286,8.990541,1.271308,4.084506,3.734818
,,2018-12-20 00:00:00,70.67,20.15175,22.4155,14.4845,5.513475,68.9909,3.731394,278.5275,32.581,1.36685,6.8969,1.155081,0.71225,0.678644,1.34878,8.64077,110.3367,0.980164,8.9047,1.273671,4.05869883,3.73662
,,2018-12-21 00:00:00,71.02,20.2102,22.64428,14.804,5.583347,69.7316,3.764358,280.9575,32.571,1.370987,6.9299,1.14616,0.70488,0.673845,1.35723,8.730352,110.3896,0.98496,8.974588,1.270265,4.08507975,3.741705
,,2018-12-24 00:00:00,70.79,20.1676,22.6033,14.818,5.558699,69.355,3.743128,279.9316,32.4935,1.370914,6.913671,1.149961,0.705425,0.672953,1.357372,8.723515,109.5539,0.97956,8.982,1.277459,4.07541363,3.744571
,,2018-12-25 00:00:00,70.91,20.1935,22.6328,14.785,5.57214,69.4742,3.787133,280.1243,32.5138,1.370408,6.920444,1.149425,0.704925,0.67413,1.357315,8.714568,109.3844,0.97955,8.979954,1.27384,4.08495867,3.746073
,,2018-12-26 00:00:00,70.88,20.2156,22.7498,14.7437,5.55275,69.7104,3.764786,280.6239,32.5171,1.369975,6.90386,1.144515,0.70613,0.673256,1.356715,8.741674,110.1276,0.985605,9.030233,1.269925,4.09683258,3.750481
,,2018-12-27 00:00:00,70.88,19.9474,22.49595,14.6663,5.545954,70.4041,3.749324,278.8637,32.4402,1.36877,6.8795,1.152228,0.70311,0.671035,1.36128,8.741715,109.7994,0.979455,8.937741,1.269349,4.08057183,3.743483
,,2018-12-28 00:00:00,70.56,19.9424,22.43655,14.5912,5.527659,70.3795,3.751173,279.225,32.469,1.36349,6.88625,1.153253,0.705705,0.672853,1.361014,8.674143,109.4439,0.976158,8.931121,1.275535,4.07996275,3.733542
,,2018-12-31 00:00:00,70.3,19.947425,22.4122,14.5379,5.548363,70.2045,3.737384,278.4571,32.2404,1.360093,6.871204,1.154055,0.705365,0.672265,1.359579,8.615185,108.8382,0.974315,8.814133,1.280226,4.07217288,3.712522
,,2019-01-01 00:00:00,70.42,19.96745,22.3955,14.539,5.515669,70.2745,3.745389,278.3856,32.2345,1.361293,6.8744,1.154352,0.70636,0.672856,1.360737,8.620591,108.909,0.973139,8.809883,1.280536,4.06820963,3.715917
,,2019-01-02 00:00:00,70.73,19.8603,22.6608,14.5594,5.660071,69.5804,3.778657,282.4982,32.1878,1.363136,6.879956,1.142269,0.70101,0.667362,1.355285,8.669632,108.624,0.981812,8.93045,1.264226,4.11818367,3.72585
,,2019-01-03 00:00:00,70.87,19.87235,22.44383,14.4386,5.722995,69.3606,3.754547,279.885,32.108,1.360711,6.88295,1.148845,0.70262,0.670559,1.344439,8.648519,107.2224,0.98007,8.929108,1.26995,4.09610792,3.698854
